4RBZR30S,0,3,http://www.wikidata.org/prop/direct/P859
MS68S6OX,0,1,http://www.wikidata.org/prop/direct/P6153
MS68S6OX,0,2,http://www.wikidata.org/prop/direct/P1050
MS68S6OX,0,3,http://www.wikidata.org/prop/direct/P859
61Q74GUH,0,1,http://www.wikidata.org/prop/direct/P6153
61Q74GUH,0,2,http://www.wikidata.org/prop/direct/P1050
61Q74GUH,0,3,http://www.wikidata.org/prop/direct/P859
6UREB4EJ,0,1,http://www.wikidata.org/prop/direct/P6153
6UREB4EJ,0,2,http://www.wikidata.org/prop/direct/P1050
6UREB4EJ,0,3,http://www.wikidata.org/prop/direct/P859
AABG0C8A,0,1,http://www.wikidata.org/prop/direct/P2868
AABG0C8A,0,2,http://www.wikidata.org/prop/direct/P2175
V1MLK9TP,0,1,http://www.wikidata.org/prop/direct/P279
V1MLK9TP,0,2,http://www.wikidata.org/prop/direct/P2293
XIL86R61,0,1,http://www.wikidata.org/prop/direct/P1057
XIL86R61,0,2,http://www.wikidata.org/prop/direct/P2548
XIL86R61,0,3,http://www.wikidata.org/prop/direct/P684
XIL86R61,0,4,http://www.wikidata.org/prop/direct/P688
XIL86R61,0,5,http://www.wikidata.org/prop/direct/P279
XIL86R61,0,6,http://www.wikidata.org/prop/direct/P703
L4HZ1ZOK,0,1,http://www.wikidata.org/prop/direct/P1995
L4HZ1ZOK,0,2,http://www.wikidata.org/prop/direct/P279
E9DCUMM2,0,1,http://www.wikidata.org/prop/direct/P1995
E9DCUMM2,0,2,http://www.wikidata.org/prop/direct/P780
F40WSTOZ,0,1,http://www.wikidata.org/prop/direct/P1995
F40WSTOZ,0,2,http://www.wikidata.org/prop/direct/P780
HFOA410A,0,1,http://www.wikidata.org/prop/direct/P2293
HFOA410A,0,2,http://www.wikidata.org/prop/direct/P279
3XS3Q318,0,1,http://www.wikidata.org/prop/direct/P2293
3XS3Q318,0,2,http://www.wikidata.org/prop/direct/P279
MT7GAOG6,0,1,http://www.wikidata.org/prop/direct/P527
MT7GAOG6,0,2,http://www.wikidata.org/prop/direct/P1050
6FJO0SHP,0,1,http://www.wikidata.org/prop/direct/P527
6FJO0SHP,0,2,http://www.wikidata.org/prop/direct/P1050
7QUE5XLF,0,1,http://www.wikidata.org/prop/direct/P3354
7QUE5XLF,0,2,http://www.wikidata.org/prop/direct/P3433
7QUE5XLF,0,3,http://www.wikidata.org/prop/direct/P1057
7QUE5XLF,0,4,http://www.wikidata.org/prop/direct/P3355
09JYR2PD,0,1,http://www.wikidata.org/prop/direct/P279
09JYR2PD,0,2,http://www.wikidata.org/prop/direct/P780
O54MRTYW,0,1,http://www.wikidata.org/prop/direct/P1995
O54MRTYW,0,2,http://www.wikidata.org/prop/direct/P2176
OIVY0LAW,0,1,http://www.wikidata.org/prop/direct/P1995
OIVY0LAW,0,2,http://www.wikidata.org/prop/direct/P2176
YY51Z3LY,0,1,http://www.wikidata.org/prop/direct/P1995
YY51Z3LY,0,2,http://www.wikidata.org/prop/direct/P2176
BVV82N5B,0,1,http://www.wikidata.org/prop/direct/P3355
BVV82N5B,0,2,http://www.wikidata.org/prop/direct/P3433
BVV82N5B,0,3,http://www.wikidata.org/prop/direct/P1057
AV1MZ4ZK,0,1,http://www.wikidata.org/prop/direct/P3355
AV1MZ4ZK,0,2,http://www.wikidata.org/prop/direct/P3433
AV1MZ4ZK,0,3,http://www.wikidata.org/prop/direct/P1057
779ATGSV,0,1,http://www.wikidata.org/prop/direct/P3354
779ATGSV,0,2,http://www.wikidata.org/prop/direct/P3433
779ATGSV,0,3,http://www.wikidata.org/prop/direct/P3355
779ATGSV,0,4,http://www.wikidata.org/prop/direct/P1057
5Y26A605,0,1,http://www.wikidata.org/prop/direct/P2293
5Y26A605,0,2,http://www.wikidata.org/prop/direct/P138
5Y26A605,0,3,http://www.wikidata.org/prop/direct/P279
5Y26A605,0,4,http://www.wikidata.org/prop/direct/P1995
YZPEH2QC,0,1,http://www.wikidata.org/prop/direct/P279
YZPEH2QC,0,2,http://www.wikidata.org/prop/direct/P1995
YZPEH2QC,0,3,http://www.wikidata.org/prop/direct/P2293
P7AG5V6C,0,1,http://www.wikidata.org/prop/direct/P4250
P7AG5V6C,0,2,http://www.wikidata.org/prop/direct/P2101
HIFECYUR,0,1,http://www.wikidata.org/prop/direct/P3487
HIFECYUR,0,2,http://www.wikidata.org/prop/direct/P3488
IUVV79LP,0,1,http://www.wikidata.org/prop/direct/P4250
IUVV79LP,0,2,http://www.wikidata.org/prop/direct/P2101
3W4Z4171,0,1,http://www.wikidata.org/prop/direct/P3487
3W4Z4171,0,2,http://www.wikidata.org/prop/direct/P3488
